1.4	-0.729687	0.722444	5.19515e-06	2.42623e-05	-4.08146	-4.57376	1.22587e-05	3.26175e-05
1.41	-0.770502	0.676706	5.31774e-06	2.45885e-05	-3.79956	-4.82134	1.1412e-05	3.33611e-05
1.42	-0.808497	0.628493	5.43186e-06	2.49221e-05	-3.50251	-5.05224	1.05199e-05	3.40546e-05
1.43	-0.843522	0.57797	5.53706e-06	2.52626e-05	-3.19122	-5.26552	9.58489e-06	3.46952e-05
1.44	-0.875435	0.525315	5.6329e-06	2.56096e-05	-2.86665	-5.46027	8.61003e-06	3.52802e-05
1.45	-0.904101	0.470712	5.719e-06	2.59624e-05	-2.52982	-5.63563	7.59835e-06	3.58069e-05
1.46	-0.929399	0.414356	5.79499e-06	2.63205e-05	-2.18181	-5.79078	6.5531e-06	3.62728e-05
1.47	-0.951217	0.356448	5.86052e-06	2.66832e-05	-1.82376	-5.92493	5.4777e-06	3.66758e-05
1.48	-0.969455	0.297199	5.9153e-06	2.70499e-05	-1.45688	-6.03739	4.37577e-06	3.70136e-05
1.49	-0.984024	0.236825	5.95905e-06	2.74201e-05	-1.08243	-6.1275	3.25109e-06	3.72842e-05
1.5	-0.994848	0.17555	5.99156e-06	2.77929e-05	-0.701712	-6.19467	2.10761e-06	3.74859e-05
1.51	-1.00187	0.113603	6.01264e-06	2.81678e-05	-0.316104	-6.23839	9.49425e-07	3.76172e-05
1.52	-1.00503	0.0512194	6.02214e-06	2.85439e-05	0.0729768	-6.25821	-2.19187e-07	3.76768e-05
1.53	-1.0043	-0.0113627	6.01994e-06	2.89207e-05	0.464065	-6.25377	-1.39383e-06	3.76634e-05
1.54	-0.999656	-0.0739003	6.006e-06	2.92974e-05	0.855652	-6.22481	-2.56997e-06	3.75765e-05
1.55	-0.991099	-0.136148	5.98031e-06	2.96731e-05	1.24619	-6.17115	-3.74296e-06	3.74153e-05
1.56	-0.978637	-0.19786	5.94288e-06	3.00473e-05	1.6341	-6.09271	-4.90806e-06	3.71797e-05
1.57	-0.962296	-0.258787	5.8938e-06	3.04191e-05	2.01778	-5.98952	-6.06045e-06	3.68698e-05
1.58	-0.942119	-0.318682	5.83319e-06	3.07878e-05	2.3956	-5.8617	-7.19524e-06	3.64859e-05
1.59	-0.918162	-0.377299	5.76124e-06	3.11526e-05	2.76593	-5.70951	-8.30752e-06	3.60288e-05
1.6	-0.890503	-0.434394	5.67816e-06	3.15129e-05	3.12712	-5.53331	-9.39236e-06	3.54995e-05
1.61	-0.859232	-0.489727	5.58424e-06	3.18679e-05	3.47754	-5.33357	-1.04449e-05	3.48996e-05
1.62	-0.824457	-0.543063	5.47979e-06	3.22169e-05	3.81557	-5.1109	-1.14601e-05	3.42308e-05
1.63	-0.786301	-0.594172	5.36519e-06	3.25592e-05	4.13962	-4.86602	-1.24334e-05	3.34953e-05
