1.51	-1.00469	-0.025751	0.356046	-6.24753
1.52	-1.00113	-0.0882263	0.745152	-6.21324
1.53	-0.993678	-0.150359	1.13138	-6.1548
1.54	-0.982364	-0.211907	1.51325	-6.07243
1.55	-0.967231	-0.272631	1.88929	-5.96644
1.56	-0.948338	-0.332295	2.25803	-5.83723
1.57	-0.925758	-0.390668	2.61805	-5.6853
1.58	-0.899578	-0.447521	2.96796	-5.51123
1.59	-0.869898	-0.502633	3.3064	-5.31567
1.6	-0.836834	-0.55579	3.63206	-5.09938
1.61	-0.800513	-0.606783	3.94368	-4.86318
1.62	-0.761077	-0.655415	4.24002	-4.60798
1.63	-0.718676	-0.701495	4.51995	-4.33474
1.64	-0.673477	-0.744842	4.78237	-4.04452
1.65	-0.625653	-0.785288	5.02624	-3.73843
1.66	-0.575391	-0.822672	5.2506	-3.41764
1.67	-0.522885	-0.856848	5.45457	-3.0834
1.68	-0.468339	-0.887682	5.63733	-2.73699
1.69	-0.411966	-0.915052	5.79817	-2.37975
1.7	-0.353984	-0.93885	5.93643	-2.01305
1.71	-0.29462	-0.95898	6.05155	-1.63832
1.72	-0.234104	-0.975364	6.14307	-1.25702
1.73	-0.172674	-0.987934	6.2106	-0.870631
1.74	-0.110568	-0.99664	6.25387	-0.480651
1.75	-0.048029	-1.00145	6.27267	-0.088606
1.76	0.0146977	-1.00233	6.26691	0.30397
1.77	0.0773668	-0.999293	6.2366	0.69554
1.78	0.139733	-0.992338	6.18182	1.08457
1.79	0.201551	-0.981492	6.10277	1.46952
1.8	0.262579	-0.966797	5.99973	1.84888
1.81	0.322576	-0.948308	5.8731	2.22116
1.82	0.381307	-0.926096	5.72335	2.58487
1.83	0.438541	-0.900248	5.55104	2.93858
1.84	0.494051	-0.870862	5.35685	3.28089
1.85	0.547619	-0.838053	5.14151	3.61044
1.86	0.599034	-0.801948	4.90586	3.92591
1.87	0.648093	-0.762689	4.65082	4.22604
1.88	0.694601	-0.720429	4.37739	4.50964
1.89	0.738375	-0.675333	4.08662	4.77558
1.9	0.779241	-0.627577	3.77968	5.02279
1.91	0.817038	-0.577349	3.45775	5.25027
1.92	0.851616	-0.524846	3.12212	5.45712
1.93	0.882837	-0.470275	2.7741	5.64251
1.94	0.910578	-0.41385	2.41507	5.80568
1.95	0.934728	-0.355793	2.04645	5.94599
1.96	0.955193	-0.296333	1.66971	6.06287
1.97	0.97189	-0.235704	1.28634	6.15585
1.98	0.984753	-0.174146	0.897853	6.22455
1.99	0.993732	-0.111901	0.505803	6.26869
2	0.99879	-0.0492137	0.111746	6.28811
2.01	0.999907	0.0136674	-0.282754	6.28272
2.02	0.99708	0.0764946	-0.676128	6.25254
2.03	0.990319	0.13902	-1.06681	6.19769
2.04	0.979651	0.200997	-1.45325	6.11841
2.05	0.965118	0.262181	-1.83392	6.015
2.06	0.946779	0.322331	-2.2073	5.88788
2.07	0.924706	0.38121	-2.57191	5.73757
2.08	0.898987	0.438585	-2.92631	5.56467
2.09	0.869724	0.494232	-3.26909	5.36988
2.1	0.837033	0.547931	-3.59891	5.15397
2.11	0.801044	0.599471	-3.91446	4.91783
2.12	0.761899	0.648649	-4.21451	4.66238
2.13	0.719754	0.695273	-4.49786	4.38867
2.14	0.674775	0.739159	-4.76341	4.09778
2.15	0.627141	0.780137	-5.01013	3.79087
2.16	0.57704	0.818046	-5.23706	3.46917
2.17	0.524669	0.852738	-5.4433	3.13396
2.18	0.470236	0.884077	-5.62808	2.78657
2.19	0.413955	0.911943	-5.79066	2.42839
2.2	0.356049	0.936227	-5.93045	2.06083
2.21	0.296744	0.956835	-6.0469	1.68535
2.22	0.236275	0.973688	-6.13957	1.30342
2.23	0.17488	0.986723	-6.20814	0.916567
2.24	0.112798	0.995888	-6.25234	0.526299
2.25	0.0502749	1.00115	-6.27203	0.134153
2.26	-0.0124455	1.00249	-6.26716	-0.258333
2.27	-0.0751171	0.99991	-6.23777	-0.649625
2.28	-0.137495	0.993413	-6.18399	-1.03819
2.29	-0.199335	0.983031	-6.10605	-1.42252
2.3	-0.260395	0.968806	-6.00429	-1.80112
2.31	-0.320438	0.950795	-5.87913	-2.17251
2.32	-0.379229	0.92907	-5.73106	-2.53525
2.33	-0.43654	0.903717	-5.56069	-2.88795
2.34	-0.492147	0.874838	-5.3687	-3.22923
2.35	-0.545834	0.842546	-5.15585	-3.55779
2.36	-0.597392	0.806968	-4.92298	-3.87235
2.37	-0.646622	0.768244	-4.67102	-4.1717
2.38	-0.693332	0.726527	-4.40094	-4.45471
2.39	-0.737342	0.68198	-4.11382	-4.72027
2.4	-0.77848	0.634778	-3.81077	-4.96738
2.41	-0.816588	0.585104	-3.49297	-5.19509
2.42	-0.851518	0.533153	-3.16167	-5.40253
2.43	-0.883134	0.479128	-2.81814	-5.5889
2.44	-0.911316	0.423238	-2.46372	-5.7535
2.45	-0.935953	0.365703	-2.09979	-5.8957
2.46	-0.956951	0.306746	-1.72774	-6.01496
2.47	-0.974228	0.246597	-1.34903	-6.11082
2.48	-0.987718	0.185489	-0.965108	-6.18292
2.49	-0.99737	0.123659	-0.57746	-6.23098
2.5	-1.00314	0.0613496	-0.187582	-6.25483
2.51	-1.00502	-0.00119867	0.203023	-6.25436
2.52	-1.00299	-0.0637423	0.592848	-6.22959
2.53	-0.997061	-0.126038	0.980388	-6.1806
2.54	-0.987257	-0.187844	1.36415	-6.10758
2.55	-0.973616	-0.24892	1.74265	-6.01081
2.56	-0.956189	-0.309028	2.11442	-5.89066
2.57	-0.935045	-0.367935	2.47804	-5.74758
2.58	-0.910265	-0.42541	2.83208	-5.58211
2.59	-0.881944	-0.481231	3.17519	-5.3949
2.6	-0.850192	-0.53518	3.50602	-5.18664
2.61	-0.815132	-0.587047	3.8233	-4.95815
2.62	-0.776899	-0.636628	4.12578	-4.71028
2.63	-0.735641	-0.683731	4.41229	-4.44398
2.64	-0.691518	-0.728171	4.68171	-4.16029
2.65	-0.644701	-0.769774	4.93297	-3.86028
2.66	-0.595371	-0.808377	5.1651	-3.54511
2.67	-0.54372	-0.843828	5.37717	-3.21598
2.68	-0.489948	-0.875988	5.56835	-2.87417
2.69	-0.434265	-0.904729	5.73787	-2.521
2.7	-0.376886	-0.929939	5.88505	-2.15784
2.71	-0.318036	-0.951518	6.00931	-1.78608
2.72	-0.257943	-0.969378	6.11013	-1.40717
2.73	-0.196841	-0.98345	6.18711	-1.02258
2.74	-0.13497	-0.993676	6.23992	-0.633812
2.75	-0.0725711	-1.00001	6.26832	-0.242382
2.76	-0.00988791	-1.00244	6.27219	0.150182
2.77	0.052834	-1.00094	6.25149	0.542341
2.78	0.115349	-0.995513	6.20628	0.932558
2.79	0.177412	-0.986187	6.13671	1.3193
2.8	0.238779	-0.972994	6.04302	1.70104
2.81	0.299209	-0.955984	5.92558	2.07628
2.82	0.358465	-0.935221	5.78482	2.44353
2.83	0.416313	-0.910785	5.62126	2.80134
2.84	0.472526	-0.882772	5.43555	3.14829
2.85	0.526881	-0.851289	5.22839	3.483
2.86	0.579165	-0.816459	5.00058	3.80414
2.87	0.629171	-0.778418	4.75302	4.11044
2.88	0.676701	-0.737313	4.48666	4.40066
