1.09	0.857303	0.515542	4.28595e-07	1.90309e-05	-3.40011	5.2877	1.02123e-05	2.9984e-06
1.1	0.823301	0.56842	5.30718e-07	1.90609e-05	-3.7245	5.06375	1.11866e-05	3.67104e-06
1.11	0.786056	0.619057	6.42584e-07	1.90976e-05	-4.03412	4.81992	1.21165e-05	4.4034e-06
1.12	0.745715	0.667256	7.63749e-07	1.91416e-05	-4.32776	4.55718	1.29985e-05	5.19255e-06
1.13	0.702438	0.712828	8.93734e-07	1.91935e-05	-4.60427	4.27659	1.3829e-05	6.03531e-06
1.14	0.656395	0.755594	1.03202e-06	1.92539e-05	-4.86256	3.97926	1.46048e-05	6.92833e-06
1.15	0.607769	0.795387	1.17807e-06	1.93232e-05	-5.10163	3.6664	1.53229e-05	7.86803e-06
1.16	0.556753	0.832051	1.3313e-06	1.94019e-05	-5.32056	3.33923	1.59804e-05	8.85067e-06
1.17	0.503548	0.865443	1.4911e-06	1.94904e-05	-5.51848	2.99908	1.65748e-05	9.87234e-06
1.18	0.448363	0.895434	1.65685e-06	1.95891e-05	-5.69463	2.64728	1.71039e-05	1.0929e-05
1.19	0.391416	0.921906	1.82789e-06	1.96984e-05	-5.84835	2.28523	1.75656e-05	1.20164e-05
1.2	0.332933	0.944759	2.00355e-06	1.98185e-05	-5.97904	1.91438	1.79582e-05	1.31303e-05
1.21	0.273143	0.963903	2.18313e-06	1.99498e-05	-6.08621	1.53618	1.82801e-05	1.42662e-05
1.22	0.21228	0.979264	2.36593e-06	2.00925e-05	-6.16947	1.15212	1.85301e-05	1.54197e-05
1.23	0.150586	0.990786	2.55123e-06	2.02467e-05	-6.2285	0.763734	1.87074e-05	1.65862e-05
1.24	0.0883008	0.998423	2.73831e-06	2.04126e-05	-6.26309	0.372532	1.88113e-05	1.77612e-05
1.25	0.0256699	1.00215	2.92642e-06	2.05902e-05	-6.27315	-0.0199457	1.88415e-05	1.894e-05
1.26	-0.0370616	1.00195	3.11483e-06	2.07796e-05	-6.25864	-0.412161	1.87979e-05	2.01181e-05
1.27	-0.099648	0.997827	3.30281e-06	2.09808e-05	-6.21965	-0.802579	1.86808e-05	2.12907e-05
1.28	-0.161844	0.989801	3.48962e-06	2.11937e-05	-6.15635	-1.18968	1.84907e-05	2.24533e-05
1.29	-0.223408	0.977905	3.67453e-06	2.14182e-05	-6.06901	-1.57195	1.82284e-05	2.36015e-05
1.3	-0.284098	0.962185	3.85681e-06	2.16542e-05	-5.958	-1.9479	1.7895e-05	2.47307e-05
1.31	-0.343678	0.942706	4.03576e-06	2.19015e-05	-5.82377	-2.31608	1.74918e-05	2.58365e-05
1.32	-0.401916	0.919545	4.21068e-06	2.21599e-05	-5.66687	-2.67505	1.70205e-05	2.69147e-05
1.33	-0.458585	0.892795	4.38089e-06	2.2429e-05	-5.48791	-3.02344	1.64831e-05	2.79611e-05
1.34	-0.513464	0.86256	4.54572e-06	2.27086e-05	-5.28762	-3.35989	1.58815e-05	2.89716e-05
1.35	-0.56634	0.828962	4.70453e-06	2.29984e-05	-5.0668	-3.68311	1.52182e-05	2.99424e-05
1.36	-0.617008	0.79213	4.85671e-06	2.32978e-05	-4.8263	-3.99184	1.44959e-05	3.08697e-05
1.37	-0.665271	0.752212	5.00167e-06	2.36065e-05	-4.56709	-4.28492	1.37174e-05	3.175e-05
1.38	-0.710942	0.709363	5.13885e-06	2.3924e-05	-4.29018	-4.56121	1.28856e-05	3.25798e-05
1.39	-0.753844	0.663751	5.2677e-06	2.42498e-05	-3.99665	-4.81964	1.2004e-05	3.3356e-05
1.4	-0.79381	0.615554	5.38774e-06	2.45833e-05	-3.68765	-5.05924	1.10759e-05	3.40757e-05
1.41	-0.830687	0.564962	5.4985e-06	2.49241e-05	-3.36439	-5.27909	1.0105e-05	3.4736e-05
1.42	-0.864331	0.512171	5.59955e-06	2.52715e-05	-3.02811	-5.47834	9.09499e-06	3.53344e-05
1.43	-0.894612	0.457388	5.6905e-06	2.56248e-05	-2.68013	-5.65624	8.04983e-06	3.58688e-05
1.44	-0.921413	0.400825	5.771e-06	2.59835e-05	-2.3218	-5.81211	6.97357e-06	3.63369e-05
1.45	-0.944631	0.342704	5.84074e-06	2.63469e-05	-1.9545	-5.94535	5.87038e-06	3.67371e-05
1.46	-0.964176	0.28325	5.89944e-06	2.67142e-05	-1.57965	-6.05546	4.74452e-06	3.70678e-05
1.47	-0.979973	0.222696	5.94689e-06	2.70849e-05	-1.19871	-6.14202	3.60034e-06	3.73278e-05
1.48	-0.99196	0.161276	5.98289e-06	2.74582e-05	-0.813137	-6.2047	2.44227e-06	3.7516e-05
1.49	-1.00009	0.0992287	6.00731e-06	2.78333e-05	-0.424427	-6.24325	1.27478e-06	3.76319e-05
1.5	-1.00434	0.0367962	6.02006e-06	2.82097e-05	-0.0340786	-6.25754	1.02356e-07	3.76748e-05
1.51	-1.00468	-0.0257793	6.02108e-06	2.85864e-05	0.356403	-6.24751	-1.07046e-06	3.76446e-05
1.52	-1.00111	-0.0882544	6.01038e-06	2.89629e-05	0.745512	-6.2132	-2.23916e-06	3.75416e-05
1.53	-0.993657	-0.150386	5.98799e-06	2.93383e-05	1.13175	-6.15473	-3.39922e-06	3.7366e-05
1.54	-0.982339	-0.211934	5.95399e-06	2.97119e-05	1.51362	-6.07234	-4.54617e-06	3.71185e-05
1.55	-0.967203	-0.272657	5.90853e-06	3.00831e-05	1.88964	-5.96632	-5.67559e-06	3.68001e-05
1.56	-0.948307	-0.33232	5.85178e-06	3.04511e-05	2.25838	-5.83709	-6.78309e-06	3.64119e-05
1.57	-0.925723	-0.390691	5.78395e-06	3.08152e-05	2.6184	-5.68514	-7.86441e-06	3.59556e-05
1.58	-0.899539	-0.447543	5.7053e-06	3.11748e-05	2.9683	-5.51104	-8.91536e-06	3.54326e-05
1.59	-0.869856	-0.502653	5.61615e-06	3.15291e-05	3.30674	-5.31546	-9.93185e-06	3.48452e-05
1.6	-0.836789	-0.555808	5.51683e-06	3.18776e-05	3.63239	-5.09915	-1.09099e-05	3.41955e-05
1.61	-0.800465	-0.606799	5.40773e-06	3.22195e-05	3.94399	-4.86293	-1.18458e-05	3.3486e-05
1.62	-0.761025	-0.655428	5.28927e-06	3.25544e-05	4.24033	-4.6077	-1.27359e-05	3.27194e-05
1.63	-0.718622	-0.701505	5.16191e-06	3.28816e-05	4.52024	-4.33444	-1.35766e-05	3.18987e-05
1.64	-0.673419	-0.74485	5.02615e-06	3.32006e-05	4.78264	-4.0442	-1.43647e-05	3.1027e-05
1.65	-0.625593	-0.785292	4.8825e-06	3.35108e-05	5.02649	-3.73809	-1.50972e-05	3.01076e-05
1.66	-0.575328	-0.822673	4.73153e-06	3.38119e-05	5.25083	-3.41729	-1.5771e-05	2.9144e-05
1.67	-0.52282	-0.856846	4.57382e-06	3.41034e-05	5.45478	-3.08303	-1.63835e-05	2.81401e-05
1.68	-0.468272	-0.887676	4.40998e-06	3.43848e-05	5.63752	-2.7366	-1.69324e-05	2.70996e-05
1.69	-0.411897	-0.915042	4.24066e-06	3.46558e-05	5.79833	-2.37934	-1.74154e-05	2.60265e-05
1.7	-0.353913	-0.938836	4.06651e-06	3.4916e-05	5.93657	-2.01264	-1.78306e-05	2.49251e-05
1.71	-0.294548	-0.958962	3.8882e-06	3.51653e-05	6.05167	-1.6379	-1.81763e-05	2.37996e-05
1.72	-0.234031	-0.975341	3.70644e-06	3.54033e-05	6.14316	-1.25659	-1.84511e-05	2.26543e-05
1.73	-0.172599	-0.987907	3.52193e-06	3.56298e-05	6.21067	-0.870189	-1.86539e-05	2.14938e-05
1.74	-0.110493	-0.996609	3.33539e-06	3.58447e-05	6.2539	-0.480203	-1.87837e-05	2.03224e-05
1.75	-0.0479537	-1.00141	3.14755e-06	3.6048e-05	6.27268	-0.088154	-1.88401e-05	1.91449e-05
1.76	0.014773	-1.00229	2.95915e-06	3.62394e-05	6.26689	0.304424	-1.88227e-05	1.79658e-05
1.77	0.077442	-0.999248	2.77092e-06	3.64191e-05	6.23655	0.695994	-1.87316e-05	1.67897e-05
1.78	0.139807	-0.992288	2.58361e-06	3.6587e-05	6.18174	1.08502	-1.8567e-05	1.56212e-05
1.79	0.201625	-0.981438	2.39794e-06	3.67432e-05	6.10266	1.46997	-1.83295e-05	1.4465e-05
1.8	0.262651	-0.966738	2.21464e-06	3.68878e-05	5.9996	1.84932	-1.80199e-05	1.33256e-05
1.81	0.322647	-0.948245	2.03444e-06	3.70211e-05	5.87294	2.22159	-1.76395e-05	1.22075e-05
1.82	0.381377	-0.926029	1.85805e-06	3.71432e-05	5.72316	2.58529	-1.71896e-05	1.11151e-05
1.83	0.438608	-0.900176	1.68615e-06	3.72543e-05	5.55082	2.939	-1.6672e-05	1.00528e-05
1.84	0.494117	-0.870786	1.51943e-06	3.73548e-05	5.3566	3.28129	-1.60887e-05	9.02469e-06
1.85	0.547683	-0.837973	1.35854e-06	3.74451e-05	5.14124	3.61082	-1.54418e-05	8.03494e-06
1.86	0.599095	-0.801865	1.20413e-06	3.75254e-05	4.90557	3.92628	-1.4734e-05	7.08748e-06
1.87	0.648151	-0.762602	1.05679e-06	3.75963e-05	4.6505	4.22639	-1.39679e-05	6.18607e-06
1.88	0.694656	-0.720338	9.17108e-07	3.76582e-05	4.37705	4.50997	-1.31465e-05	5.33433e-06
1.89	0.738426	-0.675239	7.85642e-07	3.77115e-05	4.08626	4.77589	-1.22732e-05	4.53565e-06
1.9	0.779289	-0.62748	6.6291e-07	3.77569e-05	3.7793	5.02307	-1.13512e-05	3.79323e-06
1.91	0.817082	-0.577249	5.49398e-07	3.77948e-05	3.45736	5.25053	-1.03842e-05	3.11005e-06
1.92	0.851655	-0.524744	4.45556e-07	3.78259e-05	3.1217	5.45736	-9.3761e-06	2.48885e-06
